ID	ID	dates	genre	subgenre	period	title	decade
k00100000102	k00100000102	1913	Prose	Prose	Prose	Seefahrt ist not!	1910
k00200000656	k00200000656	1911	Prose	Prose	Prose	Hein Godenwind de Admirol von Moskitonien	1910
k00200000663	k00200000663	1854	Prose	Prose	Prose	Ein Sommer in London	1850
k00200000664	k00200000664	1860	Prose	Prose	Prose	Jenseit des Tweed	1860
k00200000662	k00200000662	1866	Prose	Prose	Prose	Reisebriefe vom Kriegsschauplatz	1860
k00100000104	k00100000104	1880	Prose	Prose	Prose	Grete Minde	1880
k00100000105	k00100000105	1882	Prose	Prose	Prose	L Adultera	1880
k00200000661	k00200000661	1862	Prose	Prose	Prose	Wanderungen durch die Mark Brandenburg	1860
k00100000106	k00100000106	1881	Prose	Prose	Prose	Ellernklipp	1880
k00100000107	k00100000107	1883	Prose	Prose	Prose	Schach von Wuthenow	1880
k00100000108	k00100000108	1884	Prose	Prose	Prose	Graf Petöfy	1880
k00100000109	k00100000109	1885	Prose	Prose	Prose	Unterm Birnbaum	1880
k00100000110	k00100000110	1887	Prose	Prose	Prose	Cécile	1880
k00100000111	k00100000111	1888	Prose	Prose	Prose	Irrungen, Wirrungen	1880
k00200000659	k00200000659	1889	Prose	Prose	Prose	Fünf Schlösser	1880
k00100000112	k00100000112	1890	Prose	Prose	Prose	Stine	1890
k00100000113	k00100000113	1891	Prose	Prose	Prose	Quitt	1890
k00100000114	k00100000114	1892	Prose	Prose	Prose	Unwiederbringlich	1890
k00100000115	k00100000115	1893	Prose	Prose	Prose	Frau Jenny Treibel	1890
k00100000116	k00100000116	1896	Prose	Prose	Prose	Effi Briest	1890
k00200000660	k00200000660	1894	Prose	Prose	Prose	Meine Kinderjahre	1890
k00100000117	k00100000117	1896	Prose	Prose	Prose	Die Poggenpuhls	1890
k00100000118	k00100000118	1899	Prose	Prose	Prose	Der Stechlin	1890
k00200000665	k00200000665	1898	Prose	Prose	Prose	Von Zwanzig bis Dreißig	1890
k00100000119	k00100000119	1908	Prose	Prose	Prose	Mathilde Möhring	1900
k00200002680	k00200002680	1916	Prose	Prose	Prose	Wenn de Scharrnbulln brummt	1910
k00200000675	k00200000675	1919	Prose	Prose	Prose	Minschen bi Hamborg rüm	1910
k00100000125	k00100000125	1868	Prose	Prose	Prose	Judith die Kluswirtin	1860
k00100000126	k00100000126	1855	Prose	Prose	Prose	Die Geschichte meines Urgroßvaters	1850
k00100000127	k00100000127	1871	Prose	Prose	Prose	Die letzte Reckenburgerin	1870
k00100000128	k00100000128	1877	Prose	Prose	Prose	Stufenjahre eines Glücklichen	1870
k00100000129	k00100000129	1879	Prose	Prose	Prose	Der Katzenjunker	1870
k00200000698	k00200000698	1859	Prose	Prose	Prose	Fräulein Muthchen und ihr Hausmeier	1850
k00200000691	k00200000691	1873	Prose	Prose	Prose	Unser Hans	1870
k00200000695	k00200000695	1886	Prose	Prose	Prose	Der Stumme mit dem bösen Blick	1880
k00200000694	k00200000694	1883	Prose	Prose	Prose	Moschko von Parma	1880
k00200000692	k00200000692	1879	Prose	Prose	Prose	Die Hexe	1870
k00200000688	k00200000688	1897	Prose	Prose	Prose	Aus der großen Ebene	1890
k00200000690	k00200000690	1880	Prose	Prose	Prose	Aus Halb-Asien – Zweiter Band	1880
k00200000696	k00200000696	1891	Prose	Prose	Prose	Judith Trachtenberg	1890
k00200002689	k00200002689	1882	Prose	Prose	Prose	Ein Kampf ums Recht	1880
k00100000130	k00100000130	1896	Prose	Prose	Prose	Leib Weihnachtskuchen und sein Kind	1890
k00200000689	k00200000689	1903	Prose	Prose	Prose	Deutsche Fahrten I	1900
k00100000131	k00100000131	1905	Prose	Prose	Prose	Der Pojaz	1900
k00200000693	k00200000693	1877	Prose	Prose	Prose	Das Kind der Sühne	1870
k00200002690	k00200002690	1895	Prose	Prose	Prose	Querköpfe	1890
k00200000700	k00200000700	1890	Prose	Prose	Prose	Zwischen Elbe und Alster	1890
k00200002691	k00200002691	1894	Prose	Prose	Prose	Zu Wasser und zu Lande	1890
k00200000701	k00200000701	1895	Prose	Prose	Prose	Weisse Flamme	1890
k00100000132	k00100000132	1899	Prose	Prose	Prose	Wir Frauen haben kein Vaterland	1890
k00200000699	k00200000699	1899	Prose	Prose	Prose	Was der Alltag dichtet	1890
k00100000133	k00100000133	1903	Prose	Prose	Prose	Arbeit	1900
k00200002693	k00200002693	1898	Prose	Prose	Prose	Die drei Getreuen	1890
k00200002695	k00200002695	1901	Prose	Prose	Prose	Jörn Uhl	1900
k00200002694	k00200002694	1906	Prose	Prose	Prose	Peter Moors Fahrt nach Südwest	1900
k00200002692	k00200002692	1917	Prose	Prose	Prose	Die Brüder	1910
k00200000702	k00200000702	1868	Prose	Prose	Prose	Die Waise von Holligen	1860
k00100000134	k00100000134	1855	Prose	Prose	Prose	Soll und Haben	1850
k00100000135	k00100000135	1895	Prose	Prose	Prose	Die verlorene Handschrift	1890
k00100000136	k00100000136	1872	Prose	Prose	Prose	Die Ahnen	1870
k00200000703	k00200000703	1872	Prose	Prose	Prose	Ingo und Ingraban	1870
k00200000704	k00200000704	1876	Prose	Prose	Prose	Marcus König	1870
k00200000706	k00200000706	1910	Prose	Prose	Prose	Das schwarze Dekameron	1910
k00200000708	k00200000708	1889	Prose	Prose	Prose	Aus der Chronik eines geistlichen Herrn	1880
k00200000712	k00200000712	1887	Prose	Prose	Prose	Erwin Dürer	1880
k00200000713	k00200000713	1893	Prose	Prose	Prose	Die Hochzeitsreise nach Rom	1890
k00200000715	k00200000715	1918	Prose	Prose	Prose	Meister Robinson	1910
k00200000720	k00200000720	1905	Prose	Prose	Prose	Die Brautfahrt des Damian Zagg	1900
k00200000724	k00200000724	1906	Prose	Prose	Prose	Egidius Trumpf, der Urmensch	1900
k00200000726	k00200000726	1886	Prose	Prose	Prose	Die Mühle am Fundensee	1880
k00200000729	k00200000729	1880	Prose	Prose	Prose	Der Herrgottschnitzer von Ammergau	1880
k00200000740	k00200000740	1906	Prose	Prose	Prose	Hochwürden Herr Pfarrer	1900
k00200000744	k00200000744	1908	Prose	Prose	Prose	Auf der Wallfahrt	1900
k00200000745	k00200000745	1906	Prose	Prose	Prose	Der Weißbacher und seine Freud	1900
k00200000731	k00200000731	1883	Prose	Prose	Prose	Der Jäger von Fall	1880
k00200000723	k00200000723	1886	Prose	Prose	Prose	Edelweißkönig	1880
k00200000725	k00200000725	1892	Prose	Prose	Prose	Fliegender Sommer	1890
k00200000734	k00200000734	1892	Prose	Prose	Prose	Der Klosterjäger	1890
k00200000719	k00200000719	1893	Prose	Prose	Prose	Der Besondere	1890
k00200000736	k00200000736	1894	Prose	Prose	Prose	Die Martinsklause	1890
k00100000138	k00100000138	1895	Prose	Prose	Prose	Schloß Hubertus	1890
k00200000733	k00200000733	1899	Prose	Prose	Prose	Der laufende Berg	1890
k00200000728	k00200000728	1899	Prose	Prose	Prose	Das Gotteslehen	1890
k00200000741	k00200000741	1899	Prose	Prose	Prose	Das Schweigen im Walde	1890
k00200000730	k00200000730	1904	Prose	Prose	Prose	Der hohe Schein	1900
k00200000743	k00200000743	1907	Prose	Prose	Prose	Waldrausch	1900
k00100000139	k00100000139	1914	Prose	Prose	Prose	Der Ochsenkrieg	1910
k00200000737	k00200000737	1905	Prose	Prose	Prose	Der Michel und sein Todfeind	1900
k00200000742	k00200000742	1915	Prose	Prose	Prose	Die Trutze von Trutzberg	1910
k00200000732	k00200000732	1893	Prose	Prose	Prose	Das Kasermanndl	1890
k00200002703	k00200002703	1901	Prose	Prose	Prose	Die Berliner Range. Lotte Bach's Hochzeitsreise. Band X.	1900
k00200000760	k00200000760	1899	Prose	Prose	Prose	Aus den Memoiren einer Berliner Range	1890
k00200002704	k00200002704	1902	Prose	Prose	Prose	Die Berliner Range. Frau Lotte in Rußland. Band XI.	1900
k00200002711	k00200002711	1901	Prose	Prose	Prose	Die Berliner Range - Berlin, wie es ißt und trinkt. Band VI.	1900
k00200002713	k00200002713	1901	Prose	Prose	Prose	Die Berliner Range VIII - Berlin wie es lebt und liebt	1900
k00200000782	k00200000782	1857	Prose	Prose	Prose	Herrn Mahlhuber's Reiseabenteuer	1850
k00200000763	k00200000763	1856	Prose	Prose	Prose	Australien	1850
k00200000789	k00200000789	1857	Prose	Prose	Prose	Sträflinge	1850
k00200000761	k00200000761	1853	Prose	Prose	Prose	Californien	1850
k00200000762	k00200000762	1853	Prose	Prose	Prose	Die Südsee-Inseln	1850
k00200000764	k00200000764	1854	Prose	Prose	Prose	Java	1850
k00200000793	k00200000793	1854	Prose	Prose	Prose	Tahiti	1850
k00200000768	k00200000768	1857	Prose	Prose	Prose	Das alte Haus	1850
k00200000776	k00200000776	1858	Prose	Prose	Prose	Gold	1850
k00200000775	k00200000775	1860	Prose	Prose	Prose	Germelshausen	1860
k00200000784	k00200000784	1859	Prose	Prose	Prose	Alle jagen John Mulligan	1850
k00200000765	k00200000765	1861	Prose	Prose	Prose	Unter dem Äquator	1860
k00200000781	k00200000781	1861	Prose	Prose	Prose	Der Kunstreiter	1860
k00200000778	k00200000778	1864	Prose	Prose	Prose	Im Busch	1860
k00200000766	k00200000766	1865	Prose	Prose	Prose	Señor Aguila	1860
k00200000773	k00200000773	1865	Prose	Prose	Prose	General Franco	1860
k00200000786	k00200000786	1867	Prose	Prose	Prose	Unter den Pehuenchen	1860
k00200002716	k00200002716	1867	Prose	Prose	Prose	Irrfahrten	1860
k00200000771	k00200000771	1870	Prose	Prose	Prose	Die Blauen und Gelben	1870
k00200000797	k00200000797	1870	Prose	Prose	Prose	Das Wrack	1870
k00200002720	k00200002720	1871	Prose	Prose	Prose	Verhängnisse	1870
k00200000772	k00200000772	1858	Prose	Prose	Prose	Der Flatbootmann	1850
k00200002722	k00200002722	1864	Prose	Prose	Prose	Der Wilddieb	1860
k00200000769	k00200000769	1855	Prose	Prose	Prose	Nach Amerika! Erster Band	1850
k00200000770	k00200000770	1855	Prose	Prose	Prose	Nach Amerika! Zweiter Band	1850
k00200002718	k00200002718	1867	Prose	Prose	Prose	Pech!	1860
k00200002719	k00200002719	1853	Prose	Prose	Prose	Der tote Zimmermann	1850
k00200002721	k00200002721	1859	Prose	Prose	Prose	So du mir, so ich dir	1850
k00200000794	k00200000794	1855	Prose	Prose	Prose	Der Walfischfänger	1850
k00200002723	k00200002723	1906	Prose	Prose	Prose	Nächte	1900
k00200002726	k00200002726	1910	Prose	Prose	Prose	Heimisbach	1910
k00200002725	k00200002725	1914	Prose	Prose	Prose	Geschichten aus dem Emmental	1910
k00200000799	k00200000799	1917	Prose	Prose	Prose	Jürnjakob Swehn der Amerikafahrer	1910
k00200000804	k00200000804	1906	Prose	Prose	Prose	Der Pilger Kamanita	1900
k00200000803	k00200000803	1916	Prose	Prose	Prose	Die Gottesfreundin	1910
k00200000801	k00200000801	1880	Prose	Prose	Prose	Antigonos	1880
k00200002731	k00200002731	1878	Prose	Prose	Prose	Schlitzwang	1870
k00200002732	k00200002732	1880	Prose	Prose	Prose	Wulfhilde	1880
k00200002730	k00200002730	1883	Prose	Prose	Prose	Savonarola	1880
k00200002729	k00200002729	1888	Prose	Prose	Prose	Masaniello	1880
k00200002733	k00200002733	1899	Prose	Prose	Prose	Das Montags-Kränzchen	1890
k00200000814	k00200000814	1851	Prose	Prose	Prose	Die Insel Marzipan	1850
k00100000144	k00100000144	1856	Prose	Prose	Prose	Sebastopol	1850
k00200002737	k00200002737	1851	Prose	Prose	Prose	Zeitgeist und Berner Geist	1850
k00200002738	k00200002738	1876	Prose	Prose	Prose	Im Banne des Schwarzen Adlers	1870
k00200002740	k00200002740	1886	Prose	Prose	Prose	Schulröschen	1880
k00200002739	k00200002739	1906	Prose	Prose	Prose	Parasiten	1900
k00200002742	k00200002742	1908	Prose	Prose	Prose	In Jena ein Student	1900
k00200002752	k00200002752	1906	Prose	Prose	Prose	In der Philister Land	1900
k00200002741	k00200002741	1906	Prose	Prose	Prose	Firnenrausch	1900
k00200002744	k00200002744	1907	Prose	Prose	Prose	Der König von Thule	1900
k00200002747	k00200002747	1914	Prose	Prose	Prose	Die vom Rauhen Grund	1910
k00200002750	k00200002750	1908	Prose	Prose	Prose	Ursula Drenck	1900
k00200002749	k00200002749	1915	Prose	Prose	Prose	Das stille Leuchten	1910
k00200002745	k00200002745	1907	Prose	Prose	Prose	Die Moosschwaige	1900
k00200002754	k00200002754	1906	Prose	Prose	Prose	Unsere liebe Frau. Erster Band	1900
k00200002755	k00200002755	1906	Prose	Prose	Prose	Unsere liebe Frau. Zweiter Band	1900
k00200000831	k00200000831	1895	Prose	Prose	Prose	Maria-Buch	1890
k00200000830	k00200000830	1897	Prose	Prose	Prose	Die schöne Kastellanin	1890
k00200002759	k00200002759	1909	Prose	Prose	Prose	Heilige und Menschen	1900
k00200000836	k00200000836	1854	Prose	Prose	Prose	Corsica	1850
k00200000835	k00200000835	1882	Prose	Prose	Prose	Athenaïs	1880
k00200000848	k00200000848	1909	Prose	Prose	Prose	Der Pfarrer von Langewiesche	1900
k00200002769	k00200002769	1892	Prose	Prose	Prose	Töte sie!	1890
k00200002770	k00200002770	1898	Prose	Prose	Prose	Ganz zufällig und andere humoristische Novellen	1890
k00200002766	k00200002766	1907	Prose	Prose	Prose	Eine Panik und andre humoristische Erzählungen	1900
k00200002765	k00200002765	1906	Prose	Prose	Prose	Der olle ehrliche Lehmann und andere Geschichten	1900
k00200002764	k00200002764	1905	Prose	Prose	Prose	In schlechter Form und andere Novellen	1900
k00200002767	k00200002767	1909	Prose	Prose	Prose	Vom kleinen Rudi	1900
k00200002763	k00200002763	1910	Prose	Prose	Prose	Detektiv Dagoberts Taten und Abenteuer. Band IV - VI	1910
k00200002768	k00200002768	1913	Prose	Prose	Prose	Sportgeschichten	1910
k00200002772	k00200002772	1910	Prose	Prose	Prose	Ravensbeck	1910
k00200000854	k00200000854	1909	Prose	Prose	Prose	Herzliche Grüße	1900
k00200002775	k00200002775	1918	Prose	Prose	Prose	Der Vorleser der Kaiserin	1910
k00200002774	k00200002774	1919	Prose	Prose	Prose	Die Partei	1910
k00200000849	k00200000849	1875	Prose	Prose	Prose	Int Fährhus (1)	1870
k00200000850	k00200000850	1876	Prose	Prose	Prose	Mien Jungsparadies	1870
k00200000852	k00200000852	1906	Prose	Prose	Prose	Sonntage eines Großstädters in der Natur	1900
k00200000853	k00200000853	1907	Prose	Prose	Prose	Unser Wald	1900
k00200000855	k00200000855	1860	Prose	Prose	Prose	Asien und Australien	1860
k00200000859	k00200000859	1864	Prose	Prose	Prose	Robin Hood	1860
k00200000856	k00200000856	1908	Prose	Prose	Prose	Der Marsspion und andere Novellen	1900
k00200000877	k00200000877	1913	Prose	Prose	Prose	Die Heilige und ihr Narr	1910
k00200000878	k00200000878	1913	Prose	Prose	Prose	Die Heilige und ihr Narr	1910
k00200000862	k00200000862	1918	Prose	Prose	Prose	Meister Jakob und seine Kinder	1910
k00100000158	k00100000158	1850	Prose	Prose	Prose	Die Ritter vom Geiste	1850
k00200000871	k00200000871	1856	Prose	Prose	Prose	Die Nihilisten	1850
k00100000159	k00100000159	1858	Prose	Prose	Prose	Der Zauberer von Rom	1850
k00200000865	k00200000865	1867	Prose	Prose	Prose	Hohenschwangau	1860
k00200000864	k00200000864	1868	Prose	Prose	Prose	Vom Baum der Erkenntniß	1860
k00200000880	k00200000880	1896	Prose	Prose	Prose	Der Falschmünzer / Bestraft	1890
k00200000888	k00200000888	1855	Prose	Prose	Prose	Märchen	1850
k00200000891	k00200000891	1855	Prose	Prose	Prose	Reise in den Orient – Erster Band	1850
k00200000892	k00200000892	1855	Prose	Prose	Prose	Reise in den Orient – Zweiter Band	1850
k00200000886	k00200000886	1850	Prose	Prose	Prose	Handel und Wandel	1850
k00200000889	k00200000889	1851	Prose	Prose	Prose	Namenlose Geschichten - Erster Band	1850
k00200000890	k00200000890	1851	Prose	Prose	Prose	Namenlose Geschichten - Zweiter Band	1850
k00200000893	k00200000893	1852	Prose	Prose	Prose	Eugen Stillfried - Erster Band	1850
k00200000894	k00200000894	1855	Prose	Prose	Prose	Ein Winter in Spanien	1850
k00200000883	k00200000883	1860	Prose	Prose	Prose	Erlebtes. Erster Band	1860
k00200000884	k00200000884	1860	Prose	Prose	Prose	Erlebtes. Zweiter Band	1860
k00200000881	k00200000881	1857	Prose	Prose	Prose	Der Augenblick des Glücks – Aus den Memoiren eines fürstlichen Hofes	1850
k00200000885	k00200000885	1868	Prose	Prose	Prose	Das Geheimniß der Stadt	1860
k00200000882	k00200000882	1870	Prose	Prose	Prose	Der letzte Bombardier	1870
k00200000895	k00200000895	1857	Prose	Prose	Prose	Feuerwerker Wortmann und andere Soldatengeschichten	1850
k00100000160	k00100000160	1854	Prose	Prose	Prose	Europäisches Sklavenleben	1850
k00200002778	k00200002778	1912	Prose	Prose	Prose	Abraham Abt	1910
k00200000896	k00200000896	1919	Prose	Prose	Prose	Il Pantegan	1910
k00200002779	k00200002779	1919	Prose	Prose	Prose	Il Pantegan	1910
k00200001075	k00200001075	1853	Prose	Prose	Prose	Zuchthausgeschichten  von einem ehemaligen Züchtling – Erster Teil	1850
k00200001076	k00200001076	1853	Prose	Prose	Prose	Zuchthausgeschichten von einem ehemaligen Züchtling – Zweiter Theil	1850
k00100000163	k00100000163	1860	Prose	Prose	Prose	Maria Regina	1860
k00200000900	k00200000900	1864	Prose	Prose	Prose	Peregrin	1860
k00200002781	k00200002781	1897	Prose	Prose	Prose	Drei Erzählungen	1890
k00200002786	k00200002786	1911	Prose	Prose	Prose	Der Ring des Lebens	1910
k00200002787	k00200002787	1911	Prose	Prose	Prose	Die Tat des Dietrich Stobäus	1910
k00200002785	k00200002785	1917	Prose	Prose	Prose	Jo	1910
k00200002782	k00200002782	1894	Prose	Prose	Prose	Fertig!	1890
k00200002788	k00200002788	1911	Prose	Prose	Prose	Unter der Treppe	1910
k00200000903	k00200000903	1860	Prose	Prose	Prose	Die Freundinnen	1860
k00200000905	k00200000905	1864	Prose	Prose	Prose	Das Haus an der Veronabrücke	1860
k00200000908	k00200000908	1869	Prose	Prose	Prose	Der König von Sion	1860
k00200000907	k00200000907	1875	Prose	Prose	Prose	Aspasia	1870
k00200002789	k00200002789	1890	Prose	Prose	Prose	Die Waldsängerin	1890
k00200000906	k00200000906	1882	Prose	Prose	Prose	Amor und Psyche	1880
k00200000915	k00200000915	1903	Prose	Prose	Prose	Aus dem Leben eines Vielgeprüften	1900
k00200002790	k00200002790	1895	Prose	Prose	Prose	Der Vogt auf Mühlstein	1890
k00200000916	k00200000916	1897	Prose	Prose	Prose	Der steinerne Mann von Hasle	1890
k00200000910	k00200000910	1897	Prose	Prose	Prose	Afra	1890
k00200000911	k00200000911	1898	Prose	Prose	Prose	Erinnerungen einer alten Schwarzwälderin	1890
k00200000912	k00200000912	1899	Prose	Prose	Prose	Erzbauern	1890
k00200000917	k00200000917	1903	Prose	Prose	Prose	Meine Madonna	1900
k00200000913	k00200000913	1900	Prose	Prose	Prose	Aus dem Leben eines Glücklichen	1900
k00200000918	k00200000918	1897	Prose	Prose	Prose	Theodor, der Seifensieder	1890
k00200000919	k00200000919	1897	Prose	Prose	Prose	Der Fürst vom Teufelstein	1890
k00200000920	k00200000920	1916	Prose	Prose	Prose	Schlumski	1910
k00200000921	k00200000921	1898	Prose	Prose	Prose	Schiller	1890
k00200000922	k00200000922	1913	Prose	Prose	Prose	Das Haus der Titanen	1910
k00200000923	k00200000923	1898	Prose	Prose	Prose	Das Hünengrab	1890
k00200000929	k00200000929	1891	Prose	Prose	Prose	Die Serényi	1890
k00200000930	k00200000930	1850	Prose	Prose	Prose	Der Krieg um den Wald / 1	1850
k00200000932	k00200000932	1872	Prose	Prose	Prose	Das Schloß im Gebirge	1870
k00200000942	k00200000942	1912	Prose	Prose	Prose	Heimstätte	1910
k00200000945	k00200000945	1902	Prose	Prose	Prose	Mathilde	1900
k00200000943	k00200000943	1912	Prose	Prose	Prose	Judas	1910
k00200000944	k00200000944	1912	Prose	Prose	Prose	Der letzte Wille	1910
k00200000946	k00200000946	1912	Prose	Prose	Prose	Nächte	1910
k00200000948	k00200000948	1913	Prose	Prose	Prose	Schicksale	1910
k00100000168	k00100000168	1907	Prose	Prose	Prose	Einhart der Lächler	1900
k00200000947	k00200000947	1915	Prose	Prose	Prose	Rübezahl-Buch	1910
k00200000950	k00200000950	1884	Prose	Prose	Prose	Jetta	1880
k00200000949	k00200000949	1885	Prose	Prose	Prose	Elfriede	1880
k00200000951	k00200000951	1910	Prose	Prose	Prose	Im Reiche der Homunkuliden	1910
k00200000952	k00200000952	1916	Prose	Prose	Prose	Dr. Thorns Lebensabend	1910
k00200000963	k00200000963	1898	Prose	Prose	Prose	An heiligen Wassern	1890
k00200000959	k00200000959	1901	Prose	Prose	Prose	Felix Notvest	1900
k00200000965	k00200000965	1905	Prose	Prose	Prose	Der Wetterwart	1900
k00200000964	k00200000964	1908	Prose	Prose	Prose	Laubgewind	1900
k00200000960	k00200000960	1915	Prose	Prose	Prose	Der lange Balthasar	1910
k00200000971	k00200000971	1887	Prose	Prose	Prose	Menschen untereinander	1880
k00200002801	k00200002801	1888	Prose	Prose	Prose	Die goldene Schlange	1880
k00200000968	k00200000968	1885	Prose	Prose	Prose	Apotheker Heinrich	1880
k00200000970	k00200000970	1891	Prose	Prose	Prose	Todsünden	1890
k00200000972	k00200000972	1885	Prose	Prose	Prose	Eine vornehme Frau	1880
k00200000969	k00200000969	1898	Prose	Prose	Prose	Grevinde	1890
k00200000973	k00200000973	1901	Prose	Prose	Prose	Charaktere und Schicksale	1900
k00200000978	k00200000978	1905	Prose	Prose	Prose	Die Tobias-Vase	1900
k00200000980	k00200000980	1914	Prose	Prose	Prose	Dr. Wislizenus	1910
k00200000977	k00200000977	1918	Prose	Prose	Prose	Ein Dichter – ein Seher. Gerhart Hauptmann zu Ehren	1910
